epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,seconds
1,0.8484603907360297,0.6512486362889125,0.30825420590380465,0.9086353778839111,0.9084098410194106,7.362456750124693
2,0.353166160645423,0.9427839134398398,0.27038809149855064,0.9174043536186218,0.9169410193462597,6.283603262156248
3,0.2933925430702678,0.9660828239654476,0.2566313784409589,0.9221646785736084,0.9218322859791539,6.67991416156292
4,0.26121196456984747,0.9788904996039633,0.2570474123679001,0.9217471480369568,0.9215411561097491,6.550500001758337
5,0.24110489594145004,0.9876780296803311,0.26519361372302247,0.922206461429596,0.9219951336128542,6.33628361299634
6,0.22736166810632355,0.9927667269439421,0.2709197147906633,0.9217471480369568,0.9216372339073554,6.34938807412982
7,0.2203491881522935,0.9957108484151062,0.28184477355208604,0.9179054498672485,0.9178247941246827,6.613889075815678
8,0.21787288538012506,0.9968317068432143,0.28072571924697665,0.920327365398407,0.920227973024357,6.62341008707881
