epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,seconds
1,0.8879502331834811,0.6263730515744325,0.2956080897654439,0.9121429920196533,0.9121057352493014,7.462995607405901
2,0.35224538005989453,0.9432472015901245,0.25531734459205446,0.9217471480369568,0.9216947711616638,6.375635284930468
3,0.29240954847344935,0.9670766517717035,0.24808934620401588,0.9233338832855225,0.9233754675256722,6.530570097267628
4,0.2592710526838658,0.980586732025167,0.2590077565959604,0.9230833649635315,0.9230776495140547,6.53873310610652
5,0.23957552985460331,0.9879320909240357,0.26770008247484445,0.9214130640029907,0.9212524773208716,6.392999067902565
6,0.22736749809695253,0.9929087023448359,0.27401745512008824,0.9211625456809998,0.9211505250120952,6.55354867503047
7,0.21989753075171056,0.9958005170893548,0.27863962462236314,0.9212460517883301,0.9212228065851795,6.679018996655941
