epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,seconds
1,0.8130359563201851,0.7112904430994546,0.2922530551041164,0.9109171628952026,0.9107129341022515,10.552016291767359
2,0.36248657423881797,0.94303220503624,0.26349291748579157,0.921525239944458,0.9213672367543424,9.358148202300072
3,0.31388537766802854,0.9632219980572367,0.2554540629774043,0.9224858283996582,0.922319803800297,9.31614612787962
4,0.2841241610706685,0.9757229320780094,0.2600605844993317,0.9204811453819275,0.920291147248322,9.251125141978264
5,0.2646657753029025,0.984211312859598,0.2655640960317211,0.9183093905448914,0.9181335924738706,9.333239126950502
6,0.2525260718202124,0.988859000224165,0.2701944689108622,0.917140007019043,0.9169539270843179,9.354666251689196
7,0.24564058342977088,0.9918628110289173,0.27168969886182665,0.9167223572731018,0.9165445694999895,9.28629631176591
