epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,valid_macro_f1,seconds
1,0.8161794754737052,0.7108110531585791,0.28889447675636143,0.9127275943756104,0.912621090123819,10.552754405885935
2,0.36348735067756843,0.943075336631148,0.2595905383421301,0.9205361604690552,0.9203861858587297,9.246145706623793
3,0.3139057199188169,0.9634674876331953,0.2550700139263665,0.9215800762176514,0.9215287474986639,9.276486568152905
4,0.2845328444020941,0.9757969303423849,0.26061177724128937,0.9187823534011841,0.9187148005459196,9.289858661592007
5,0.26478837698534585,0.9843079820064861,0.26386504765542096,0.9185735583305359,0.918430803139987,9.225281316787004
6,0.2523064637682801,0.9890081150150195,0.2671711246836299,0.9174879193305969,0.917359961686713,9.272624723613262
7,0.24576525944100885,0.991832678253852,0.2690162550498075,0.9178219437599182,0.9176995188722068,9.236730735749006
